"","title","author","path","date","response"
"682","[問片] 2012上映的一部恐怖片","yzcasio","/bbs/movie/M.1371187900.A.BE1.html"," 6/14","4"
"683","Re: [吐雷] 鋼鐵超人不得不吐的理由","Handway","/bbs/movie/M.1371188074.A.510.html"," 6/14","20"
"684","Re: [負雷] 便宜行事的 超人-鋼鐵英雄","sephen","/bbs/movie/M.1371190252.A.A63.html"," 6/14","9"
"685","[討論] 艾瑪華森將主演女版【冰與火之歌】","nerve333","/bbs/movie/M.1371191285.A.691.html"," 6/14","10"
"686","[討論] 法國一名小學老師播放「奪魂鋸」而被停職","beckseaton","/bbs/movie/M.1371192596.A.F35.html"," 6/14","34"
"687","[轉錄] 張靜初談富春山居圖","wty","/bbs/movie/M.1371197377.A.4BD.html"," 6/14",""
"688","[請益] 超人：鋼鐵英雄需要看到3D嗎똠   ","sucksboy","/bbs/movie/M.1371197582.A.0D6.html"," 6/14","14"
"689","Re: [吐雷] 鋼鐵超人不得不吐的理由","SQUAD12345","/bbs/movie/M.1371197969.A.E89.html"," 6/14","40"
"690","[好雷] 太完美的超人～","liusim","/bbs/movie/M.1371198120.A.76B.html"," 6/14","5"
"691","[討論] 記憶拼圖","akaolu","/bbs/movie/M.1371198764.A.7CB.html"," 6/14","3"
"692","[好雷] 超人-獨一無二的漫畫英雄 ","johnedgar","/bbs/movie/M.1371199476.A.1FE.html"," 6/14","5"
"693","[新聞]「我要我的鋼鐵人！」小粉絲見到小勞勃失望大哭","SPACEGIRL","/bbs/movie/M.1371200318.A.965.html"," 6/14","25"
"694","[好雷] 鋼鐵英雄:回到原點的《開戰時刻》","kkqt0710","/bbs/movie/M.1371200831.A.DAE.html"," 6/14",""
"695","[新聞] 日影《聽說桐島退社了》創新敘事緬青春","newblythe","/bbs/movie/M.1371202512.A.15D.html"," 6/14","1"
"696","[好雷]《超人：鋼鐵英雄》:加速度最快的英雄 ","arsl400","/bbs/movie/M.1371204370.A.230.html"," 6/14","8"
"697","[討論] 怪獸大學-DIY屬於你的怪獸學生證","c83988","/bbs/movie/M.1371205003.A.27B.html"," 6/14","1"
"698","[負雷] 鋼鐵超人   風度翩翩的超人跑去哪了!?","R75","/bbs/movie/M.1371205648.A.55C.html"," 6/14",""
"699","[新聞] 雷恩葛斯林：又浪子又怪咖，非一般情人！","pointofview","/bbs/movie/M.1371205734.A.8C0.html"," 6/14","9"
"700","[新聞] 好萊塢瘋拍大成本片 史匹柏憂","iam168888888","/bbs/movie/M.1371206248.A.8EB.html"," 6/14","23"
"701","[很多雷]其實我不討厭《超人：鋼鐵英雄》 ","simmmons","/bbs/movie/M.1371206354.A.3A3.html"," 6/14","5"
"702","[討論]迪士尼2014年電影 喬治庫隆尼、梅姨上陣","tkuaaa","/bbs/movie/M.1371207436.A.3B3.html"," 6/14","2"
"703","[新聞] 盧卡斯與史匹柏：電影產業將巨變","wirefu","/bbs/movie/M.1371207497.A.0B3.html"," 6/14","8"
"704","Re: [吐雷] 鋼鐵超人不得不吐的理由","TouchAgain","/bbs/movie/M.1371207748.A.AE2.html"," 6/14","9"
"705","[新聞] 凱特溫絲蕾挑戰影史最低級喜劇【激愛543","kmovie","/bbs/movie/M.1371208100.A.CA9.html"," 6/14","6"
"706","[負雷]《藥命關係》吃藥，真的一切就解脫了？ ","bradcool","/bbs/movie/M.1371208415.A.DE6.html"," 6/14","6"
"707","[好雷] 【聽說桐島退社了】- 故事就從片名開始 ","pttmovielove","/bbs/movie/M.1371208463.A.BE4.html"," 6/14","4"
"708","[雷] 超人 鋼鐵英雄 關於壞蛋 ","C2C","/bbs/movie/M.1371209152.A.89F.html"," 6/14",""
"709","Re: [吐雷] 鋼鐵超人不得不吐的理由","a34567","/bbs/movie/M.1371210900.A.695.html"," 6/14","14"
"710","[討論] 巨石強森 雄霸目前今年電影市場","Bigcookie2","/bbs/movie/M.1371210928.A.B39.html"," 6/14","18"
"711","[片單] 讓人心情沉重/難以釋懷的日文發音片(104片)","danlkaelb","/bbs/movie/M.1371212059.A.A54.html"," 6/14","40"
"712","[新聞] 小布「末日之戰」 演活屍得先訓練","sony577","/bbs/movie/M.1371212216.A.DC0.html"," 6/14","13"
"713","[選片] 幫老媽選片,超人、鋼鐵人3、地球過後","iwcuforever","/bbs/movie/M.1371213339.A.F5E.html"," 6/14","23"
"714","[請益] 請問一下迷樣的雙眼這部片","rainstill","/bbs/movie/M.1371214163.A.D64.html"," 6/14","11"
"715","[討論]娜塔莉波曼【我敢】挑戰高中啦啦隊心機教練","northoslo","/bbs/movie/M.1371214318.A.F8F.html"," 6/14","9"
"716","[普雷] 新世紀福音戰士劇場版Q之心得 (雷)","justice00s","/bbs/movie/M.1371214535.A.3D6.html"," 6/14","30"
"717","[普雷] 加上4DX就變成負雷的超人.......","sentinel","/bbs/movie/M.1371216032.A.605.html"," 6/14","11"
"718","[討論] 有出現""Call me Dad""台詞的電影","fox726","/bbs/movie/M.1371216300.A.034.html"," 6/14","11"
"719","[問卷] 請幫忙填《大尾鱸鰻》問卷（贈30位批幣）","yunh","/bbs/movie/M.1371218428.A.43D.html"," 6/14","45"
"720","[心得] 出神入化中的催眠","a0919414591","/bbs/movie/M.1371219067.A.A2F.html"," 6/14","7"
"721","[新聞]艾美亞當斯 讓超人著迷的知性美女","kevinhft","/bbs/movie/M.1371219745.A.6AE.html"," 6/14","63"
"722","Re: [新聞] 「《大尾鱸鰻》做錯了什麼」","a343408065","/bbs/movie/M.1371221086.A.72B.html"," 6/14","21"
"723","Re: [討論] 出神入化中的催眠","nagisaK","/bbs/movie/M.1371221126.A.B4D.html"," 6/14","2"
"724","[討論] 大家喜歡看""老實說系列""嗎??","Aniseorita","/bbs/movie/M.1371221329.A.BD9.html"," 6/14","17"
"725","[討論] 【大學生〝做〞了沒？】限制級爆笑預告","nerve333","/bbs/movie/M.1371223148.A.6DC.html"," 6/14","6"
"726","[無雷] 超人：鋼鐵英雄 齁誇","AriesJ1M","/bbs/movie/M.1371223701.A.00A.html"," 6/14","8"
"727","[片單] 主角 無危機感/自大而逃避現實 的電影","DuDu1147","/bbs/movie/M.1371224550.A.3A0.html"," 6/14","11"
"728","[討論] 今晚九點電影/週末電影精選(含MOD)","xFANx","/bbs/movie/M.1371225628.A.410.html"," 6/15","14"
"729","[問片] 請問一個搞笑片場景，不記得是哪部片..","lovemetwice","/bbs/movie/M.1371227680.A.414.html"," 6/15","5"
"730","[好雷] 姊妹，是好幫手，也是一起成長的好姐妹","infuture","/bbs/movie/M.1371227926.A.A05.html"," 6/15","2"
"731","[好雷]大亨小傳-你的夢碎了嗎 ","yaner","/bbs/movie/M.1371229505.A.2DE.html"," 6/15","7"
"732","[普雷] 通天神探狄仁傑最後也太瞎了吧","tigerblue002","/bbs/movie/M.1371230453.A.FE5.html"," 6/15","9"
"733","Re: [吐雷] 鋼鐵超人不得不吐的理由","phaseshift","/bbs/movie/M.1371231190.A.998.html"," 6/15","9"
"734","[片單] 請推薦跟氣象有關係的電影","les5277","/bbs/movie/M.1371232130.A.8F2.html"," 6/15","9"
"735","[好雷] 重振球風","qk8121718","/bbs/movie/M.1371232329.A.B22.html"," 6/15","3"
"736","[好雷] 出神入化 ","dakkk","/bbs/movie/M.1371233530.A.C26.html"," 6/15","16"
"737","[好雷] 信義威秀4DX「超人：鋼鐵英雄」大體驗","f126975955","/bbs/movie/M.1371236319.A.935.html"," 6/15","10"
"738","[好雷] 超人：鋼鐵英雄 - 超人不再是超人","otherside","/bbs/movie/M.1371239520.A.63D.html"," 6/15","15"
"739","[普雷] 玩命關頭6不專業觀後感","alarm1461","/bbs/movie/M.1371239818.A.365.html"," 6/15",""
"740","Re: [請益] Side Effects/藥命關係 (雷)","venusinfurs","/bbs/movie/M.1371241502.A.7B2.html"," 6/15","3"
"741","[好雷] 藥命關係 (劇情類) ","uucb","/bbs/movie/M.1371241814.A.BF4.html"," 6/15","2"
"742","[新聞] 448億財主出資愛台灣 金援《賽德克》千萬","octobird","/bbs/movie/M.1371247255.A.721.html"," 6/15",""
"743","[好雷] 西遊：降魔篇 好看耶","tigerblue002","/bbs/movie/M.1371248107.A.79A.html"," 6/15","18"
"744","[轉錄] 郭富城談《同謀》：和周潤發碰一下會很爽","wty","/bbs/movie/M.1371252270.A.DFB.html"," 6/15",""
"745","[普雷]超人 鋼鐵英雄","t13thbc","/bbs/movie/M.1371258274.A.44B.html"," 6/15","6"
"746","[新聞] 擔起逾4億美元票房 小布艱難一役","pili","/bbs/movie/M.1371258548.A.479.html"," 6/15","33"
"747","[問片] 統聯上播的電影","neergad32","/bbs/movie/M.1371262987.A.514.html"," 6/15","2"
"748","[請益] 末路車神(有雷~~~)","onetti","/bbs/movie/M.1371263824.A.B40.html"," 6/15","3"
"749","[新聞] 泰國小生馬力歐拜師李安　向台灣之光致敬","Crazyfire","/bbs/movie/M.1371265342.A.D13.html"," 6/15","3"
"750","[ 好雷] 鋼鐵英雄--如何滿懷信心、堅定不移","airport","/bbs/movie/M.1371265476.A.490.html"," 6/15","4"
"751","Re: [新聞] 擔起逾4億美元票房 小布艱難一役(原著小說雷)","Kurick","/bbs/movie/M.1371265943.A.BAD.html"," 6/15","3"
"752","[問片] 問一部西洋電影名","qwertfg","/bbs/movie/M.1371265991.A.119.html"," 6/15","3"
"753","[好雷]超人 鋼鐵英雄","wyubin","/bbs/movie/M.1371267055.A.DB9.html"," 6/15",""
"754","[討論] 侏儸紀公園4延到2015年上映","beckseaton","/bbs/movie/M.1371267208.A.1D0.html"," 6/15","25"
"755","[討論] Man of Steel IMDB分數出爐","proprome","/bbs/movie/M.1371267267.A.34E.html"," 6/15","68"
"756","[新聞] 911梗發酵 成了好萊塢票房靈丹","sampsonlu919","/bbs/movie/M.1371267765.A.D2E.html"," 6/15","10"
"757","[新聞] 「末日之戰」造勢 小布獨厚粉絲","sampsonlu919","/bbs/movie/M.1371268778.A.A00.html"," 6/15","12"
"758","[討論] American history X (cinemax正在撥)","rea1","/bbs/movie/M.1371269660.A.409.html"," 6/15","9"
"759","Re: [吐雷] 鋼鐵超人不得不吐的理由","sate","/bbs/movie/M.1371273076.A.ECC.html"," 6/15","17"
"760","[討論] 【復仇者聯盟2】洛基(Loki)將不出現！！ ","tkuaaa","/bbs/movie/M.1371273395.A.015.html"," 6/15","14"
"761","[好雷] Searching for Sugar Man 尋找甜秘客 ","miniwhat","/bbs/movie/M.1371273412.A.280.html"," 6/15","4"
"762","[討論] 英倫喜劇演員Simon Pegg的電影","linyen1218","/bbs/movie/M.1371276554.A.C07.html"," 6/15","27"
"763","[問片] 一部喝飲料咬不到吸管的電影","windyday5566","/bbs/movie/M.1371277077.A.FF9.html"," 6/15","6"
"764","[轉錄] 梁家輝:不退休不漲片酬 繼續挺港產電影","wty","/bbs/movie/M.1371279463.A.17C.html"," 6/15","37"
"765","[普雷] 不得不推又推不下去的超人 man of steel","dog218","/bbs/movie/M.1371279712.A.EF2.html"," 6/15","8"
"766","Re: [問片] 請問一個搞笑片場景，不記得是哪部片..","lovemetwice","/bbs/movie/M.1371282575.A.DA5.html"," 6/15",""
"767","[新聞] 爛蕃茄網站的summer countdown","garyne","/bbs/movie/M.1371284962.A.FB8.html"," 6/15","39"
"768","[討論] 《星際大戰7》可能劇情走向？","nerve333","/bbs/movie/M.1371286467.A.8E6.html"," 6/15","16"
"769","[好雷]Man of Steel鋼鐵身軀之下的血肉英雄 ","yanggaizhi","/bbs/movie/M.1371288136.A.EBE.html"," 6/15","8"
"770","[問片] 問一部關於爭取機會受訓成為太空人的電影","ericchung","/bbs/movie/M.1371292916.A.9CE.html"," 6/15","8"
"771","[片單] 牽涉種族議題的片子","wolstenholme","/bbs/movie/M.1371294281.A.9AA.html"," 6/15","54"
"772","[問片] DVD裡的廣告（發條橘子）","derrick70","/bbs/movie/M.1371294860.A.8DB.html"," 6/15","4"
"773","[爛雷] 古惑仔-江湖新秩序","bandongo","/bbs/movie/M.1371295340.A.D19.html"," 6/15","11"
"774","[普雷] 出神入化 就普普通通的商業片","kent4300323","/bbs/movie/M.1371298304.A.113.html"," 6/15","9"
"775","Fw: [影片] 暑假強檔NBA版預告(玩命6/超人/白宮末日)","sampsonlu919","/bbs/movie/M.1371298386.A.F59.html"," 6/15","1"
"776","[新聞] 《鋼鐵英雄》上映！超人詛咒再起　艾希頓","iam168888888","/bbs/movie/M.1371299464.A.CC5.html"," 6/15","10"
"777","[普雷]《馬戲團大丈夫》小丑~~小丑~~ ","bradcool","/bbs/movie/M.1371299825.A.6D4.html"," 6/15",""
"778","[轉錄] 姜文訪談：關於《讓子彈飛》和其他","wty","/bbs/movie/M.1371300074.A.ED6.html"," 6/15","9"
"779","[片單] 主角是loser的電影？","alexroc","/bbs/movie/M.1371300668.A.2C8.html"," 6/15","57"
"780","[請益] 3D動畫是不是真的很立體?","scrubber","/bbs/movie/M.1371300806.A.F59.html"," 6/15","10"
"781","[好雷] 腦男 什麼是正義?","sunone","/bbs/movie/M.1371301552.A.724.html"," 6/15","5"
"782","[Live]Star Movies決戰時刻Soldiers of Fortune ","george0326","/bbs/movie/M.1371302208.A.0B3.html"," 6/15","4"
"783","[請益] 劍魚、2012的疑問，內有雷","brella","/bbs/movie/M.1371302792.A.A71.html"," 6/15","3"
"784","[請益] 關於變形金鋼1的一個疑問","cybergenie","/bbs/movie/M.1371303537.A.E38.html"," 6/15","5"
"785","[請益] 出神入化中的脫逃女王","kyouya","/bbs/movie/M.1371304006.A.919.html"," 6/15","9"
"786","[好雷] 聽說桐島退社了 ","reinstall","/bbs/movie/M.1371304572.A.D35.html"," 6/15","9"
"787","[討論] 恐怖熱線之大頭怪嬰到底在演什麼鬼??","cocold","/bbs/movie/M.1371305004.A.BCB.html"," 6/15","2"
"788","Re: [新聞] 「《大尾鱸鰻》做錯了什麼」","mynameisdick","/bbs/movie/M.1371305574.A.561.html"," 6/15","22"
"789","[討論] 現在LS在播映的 異空危情","bulank","/bbs/movie/M.1371306063.A.C39.html"," 6/15","3"
"790","[討論] 萊恩葛斯林新片Only God Forgives新預告 ","beckseaton","/bbs/movie/M.1371306372.A.166.html"," 6/15","7"
"791","[討論] 逆光飛翔票房","SUNZIICORSA","/bbs/movie/M.1371306763.A.D51.html"," 6/15","29"
"792","[普雷] 魔法師的學徒","EdwardBrock","/bbs/movie/M.1371306826.A.11E.html"," 6/15","9"
"793","[無雷] 超人:鋼鐵英雄導演專訪.By SuperHeroHype","hsupohsiang","/bbs/movie/M.1371307721.A.278.html"," 6/15","3"
"794","[討論] 亨利卡維爾VS艾美亞當斯超人情侶檔雜誌訪問","northoslo","/bbs/movie/M.1371309509.A.184.html"," 6/15","22"
"795","[好雷] Man of Steel 之 Smallville","REDBLUEr","/bbs/movie/M.1371310067.A.805.html"," 6/15","6"
"796","[問片] 共產主義+畫家 ","SemiAuto","/bbs/movie/M.1371310317.A.D6C.html"," 6/15","2"
"797","[閒聊] 史上最帥的醉漢！關於布萊德利庫柏的二三","inpudding","/bbs/movie/M.1371310880.A.321.html"," 6/15",""
"798","[普雷] 出神入化  漂亮的電影","emip","/bbs/movie/M.1371311339.A.AB1.html"," 6/15","2"
"799","[無雷] 天機 富春山居圖 看前須知","zoeforce","/bbs/movie/M.1371311517.A.792.html"," 6/15","22"
"800","[好微雷] 藥命關係 - 精彩的驚悚小品","leila","/bbs/movie/M.1371311823.A.9B2.html"," 6/15","1"
"801","[請益] 分手合約預告片插曲","formosa28","/bbs/movie/M.1371312545.A.EC9.html"," 6/16","1"
"802","[負雷] 腦男","chiangyushan","/bbs/movie/M.1371312733.A.AD9.html"," 6/16","6"
"803","[問片] 日本片 有關廣播劇和音效師的","Mysterioux","/bbs/movie/M.1371312870.A.83E.html"," 6/16","6"
"804","[問片]一部主角和鬼結婚的電影","mavs2kidd","/bbs/movie/M.1371313735.A.FD5.html"," 6/16","2"
"805","[普雷]超人--鋼鐵英雄 ","dengekioh","/bbs/movie/M.1371314039.A.F1E.html"," 6/16","34"
"806","[討論]蓋瑞歐德曼再執導筒 力邀BC、雷夫范恩斯演","tkuaaa","/bbs/movie/M.1371314746.A.69F.html"," 6/16","14"
"807","[好雷] 鋼鐵英雄：比例的取捨？????","wtsph","/bbs/movie/M.1371315892.A.CF2.html"," 6/16","13"
"808","[大推無雷]鋼鐵之心-超人回歸","nightfly1984","/bbs/movie/M.1371316969.A.46C.html"," 6/16","4"
"809","[神雷] 超人-鋼鐵英雄 後阿蝙時代的極致感動","yoyomoyo","/bbs/movie/M.1371318386.A.357.html"," 6/16","27"
"810","[好雷]腦男 ","Raxi","/bbs/movie/M.1371319900.A.A4F.html"," 6/16","4"
"811","[好雷] 超人-鋼鐵之軀","qk8121718","/bbs/movie/M.1371322585.A.8DC.html"," 6/16","8"
"812","[好雷] 鋼鐵人三 ","buehrle","/bbs/movie/M.1371324999.A.D1D.html"," 6/16","2"
"813","[超好雷]超人 ","eirose","/bbs/movie/M.1371326354.A.214.html"," 6/16","14"
"814","[普偏負雷] 聽說桐島退社了","halfwaytuu","/bbs/movie/M.1371328386.A.2C3.html"," 6/16","12"
"815","[討論] story by, screenplay by, written by","alljerry04","/bbs/movie/M.1371332172.A.7DB.html"," 6/16","13"
"816","[轉錄] 李奧納多談絕殺令:我習慣了不為得獎有多","wty","/bbs/movie/M.1371333197.A.FEC.html"," 6/16",""
"817","Re: [負雷] 腦男","XBUCKXMR","/bbs/movie/M.1371339809.A.3EF.html"," 6/16","12"
"818","[討論] 是我不懂電影嗎?","ssun302231","/bbs/movie/M.1371349784.A.0F3.html"," 6/16","43"
"819","[好雷] 超人:鋼鐵英雄 最喜歡的電影片段(配樂)","Loverukawa","/bbs/movie/M.1371351701.A.349.html"," 6/16","14"
"820","[好雷]聽說桐島退社了：致我們青春擁抱過的陰暗 ","whs1987","/bbs/movie/M.1371351773.A.929.html"," 6/16","6"
"821","[好雷] 聽說桐島退社了  我心中的年度最佳電影","tsim","/bbs/movie/M.1371357276.A.013.html"," 6/16","15"
"822","Re: [神雷] 超人-鋼鐵英雄 後阿蝙時代的極致感動","a5378623","/bbs/movie/M.1371357754.A.19E.html"," 6/16","21"
"823","[負雷] 找不到感動的超人","lucasee","/bbs/movie/M.1371362903.A.056.html"," 6/16","16"
"824","[討論]【天台】上海電影節版預告 周杰倫導演 ","tkuaaa","/bbs/movie/M.1371363814.A.B1C.html"," 6/16",""
"825","Re: [神雷] 超人-鋼鐵英雄 後阿蝙時代的極致感動","ckshchen","/bbs/movie/M.1371364734.A.C37.html"," 6/16","9"
"826","[普雷] 超人-鋼鐵英雄","jayemshow","/bbs/movie/M.1371366186.A.08F.html"," 6/16","11"
"827","[新聞] 未上映賺47億 新「超人」被廣告包了","azzo","/bbs/movie/M.1371367201.A.108.html"," 6/16","37"
"828","[請益] 出神入化","ashioulou","/bbs/movie/M.1371367503.A.C9A.html"," 6/16","9"
"829","[討論] 超人劇情相關問題 (有雷)","heatthree","/bbs/movie/M.1371368442.A.73E.html"," 6/16","8"
"830","Re: [負雷] 找不到感動的超人","kuarcis","/bbs/movie/M.1371370051.A.21D.html"," 6/16","5"
"831","Re: [普雷] 超人-鋼鐵英雄","REDBLUEr","/bbs/movie/M.1371370629.A.9B3.html"," 6/16","3"
"832","[好雷] 超人:鋼鐵英雄","bestmaverick","/bbs/movie/M.1371371979.A.678.html"," 6/16","2"
"833","[討論]正義聯盟超人大賣 開拍有望??蝙蝠俠換人演","northoslo","/bbs/movie/M.1371373557.A.119.html"," 6/16","10"
"834","[轉錄] 李秉憲:為練肌肉每天吃15條魚","wty","/bbs/movie/M.1371374063.A.7AE.html"," 6/16","15"
"835","Re: [負雷] 找不到感動的超人","nvidia123","/bbs/movie/M.1371375694.A.CC9.html"," 6/16","14"
"836","[問片] 毒性極強殭屍片&綠色汁液觸手怪物片","Beynerson","/bbs/movie/M.1371376345.A.738.html"," 6/16","3"
"837","[新聞] 《超人》亨利爽嗑披薩 肌塊回不去了","Loverukawa","/bbs/movie/M.1371377207.A.DD5.html"," 6/16","25"
"838","[請益] 超人--鋼鐵英雄 (有雷)","CCUOldWang","/bbs/movie/M.1371379298.A.A57.html"," 6/16","7"
"839","[好雷] 言葉之庭─光影之間的孤悲戀慕","yangyr","/bbs/movie/M.1371379600.A.AA6.html"," 6/16","3"
"840","Re: [負雷] 找不到感動的超人","shinbird","/bbs/movie/M.1371379843.A.BA0.html"," 6/16","17"
"841","[贈票] 《破案天才伽利略：真夏方程式》贈票活動","jimmacky2000","/bbs/movie/M.1371380693.A.C91.html"," 6/16","爆"
"842","[大爛雷] 他奶奶的「賭博默示錄2人生奪回遊戲」 ","x77","/bbs/movie/M.1371382062.A.42D.html"," 6/16","17"
"843","[好雷]玩命關頭6 --- Ride or Die ","forgetmyself","/bbs/movie/M.1371383593.A.3A8.html"," 6/16",""
"844","[新聞] 《超人：鋼鐵英雄》打破諾蘭單日在台紀錄","jeff79","/bbs/movie/M.1371384337.A.E09.html"," 6/16","46"
"845","[新聞] 上海電影節 周杰倫張孝全壓場","iam168888888","/bbs/movie/M.1371385182.A.56A.html"," 6/16","3"
"846","[LIVE] 超能失控 21:00 星星台 STAR Movies ","super1937","/bbs/movie/M.1371385458.A.131.html"," 6/16","爆"
"847","[好雷] 藥命關係 ","dcviewben","/bbs/movie/M.1371386607.A.FC9.html"," 6/16","8"
"848","[好雷] 死亡壽司","godaerok","/bbs/movie/M.1371388567.A.3A2.html"," 6/16","18"
"849","[問片] 在沙漠中作戰的電影(有雷)","BrAustin","/bbs/movie/M.1371389363.A.D8D.html"," 6/16","2"
"850","[LIVE] 王牌大主廚","bvckk","/bbs/movie/M.1371389809.A.F28.html"," 6/16","31"
"851","[Live] 地心探險2 22：00","abiann","/bbs/movie/M.1371390350.A.B56.html"," 6/16","11"
"852","[好雷] 超人：鋼鐵英雄 －－ 經典的重塑 ","doggo","/bbs/movie/M.1371391468.A.E9A.html"," 6/16","5"
"853","[問片] 教堂小丑","qqq3qqtw","/bbs/movie/M.1371391495.A.63B.html"," 6/16","4"
